#Category 1
1419016, 518, 561
1421020, 528, 561
1422932, 525, 561
1424844, 509, 561
1426756, 424, 561
1435936, 121, 561
1445816, 201, 561
1455696, 285, 561
1465576, 311, 561
1475456, 317, 561
1485336, 326, 561
1495216, 324, 561
1505096, 326, 561
1514976, 331, 561
1524856, 336, 561
1534736, 337, 561
1544616, 336, 561
1554496, 342, 561
1564376, 342, 561
1574256, 348, 561
1584144, 354, 561
1594016, 357, 561
1603896, 370, 561
1613776, 377, 561
1623656, 389, 561
1633536, 399, 561
1643416, 398, 561
1653296, 399, 561
1663176, 399, 561
1673056, 376, 561
1682936, 354, 561
1692816, 332, 561
1702696, 314, 561
1712576, 311, 561
1722456, 300, 561
1732336, 296, 561
1742216, 299, 561
1752096, 296, 561
1761976, 297, 561
1771856, 299, 561
1781736, 301, 561
1791616, 305, 561
1801496, 304, 561
1811376, 307, 561
1821256, 314, 561
1831136, 314, 561
1841016, 315, 561
1850896, 320, 561
1860776, 322, 561
1870656, 317, 562
1880536, 319, 562
1890416, 318, 561
1900296, 312, 562
1910176, 310, 562
1920056, 311, 562
1929936, 312, 562
1939816, 315, 562
1949704, 321, 561
1959576, 316, 562
1969456, 322, 562
1979336, 322, 562
1989216, 320, 562
1999096, 327, 562
2008976, 331, 562
2018856, 331, 562
2028736, 331, 562
2038616, 324, 562
2048496, 327, 562
2058376, 330, 562
2068256, 324, 562
2078136, 324, 562
2088016, 338, 562
2097896, 388, 562
2107776, 494, 562
2117656, 508, 562
2127536, 221, 562
2137416, 178, 562
2147296, 290, 562
2157176, 327, 562
2167056, 327, 562
2176936, 331, 562
2186816, 335, 562
2196696, 339, 562
2206576, 346, 562
2216456, 343, 562
2226336, 347, 562
2236216, 353, 562
2246096, 357, 562
2255976, 358, 562
2265856, 357, 562
2275736, 367, 562
2285616, 376, 562
2295496, 380, 562
2305376, 388, 562
2315260, 394, 562
2325136, 404, 562
2335016, 406, 562
2344896, 408, 562
2354776, 404, 562
2364656, 396, 562
2374536, 378, 562
2384416, 359, 562
2394296, 341, 562
2404176, 330, 562
2414056, 323, 562
2423936, 321, 562
2433816, 322, 562
2443696, 314, 562
2453576, 316, 562
2463456, 318, 562
2473336, 319, 562
2483220, 321, 562
2493096, 319, 562
2502976, 320, 561
2512856, 321, 561
2522736, 320, 561
2532616, 321, 561
2542496, 320, 561
2552376, 323, 561
2562256, 323, 561
2572136, 321, 561
2582016, 321, 561
2591896, 324, 561
2601776, 324, 561
2611656, 328, 561
2621536, 326, 561
2631416, 326, 561
2641296, 325, 561
2651176, 327, 561
2661056, 323, 561
2670936, 319, 561
2680816, 325, 561
2690696, 326, 561
2700576, 329, 561
2710456, 331, 560
2720336, 326, 560
2730216, 325, 560
2740096, 324, 560
2749976, 322, 560
2759856, 324, 560
2769736, 323, 560
2779616, 327, 560
2789496, 337, 560
2799376, 386, 560
2809256, 496, 560
2819136, 508, 560
2829016, 198, 560
2838896, 166, 559
2848792, 289, 559
2858656, 323, 559
2868536, 327, 559
2878416, 328, 559
2888296, 329, 559
2898176, 334, 559
2908056, 335, 559
2917936, 334, 559
2927816, 339, 559
2937696, 341, 559
2947576, 348, 559
2957456, 352, 559
2967336, 355, 559
2977216, 359, 558
2987096, 366, 558
2996976, 376, 558
3006856, 388, 558
3016736, 397, 558
3026616, 405, 558
3036496, 411, 558
3046376, 409, 558
3056256, 403, 558
3066136, 389, 558
3076016, 370, 558
3085896, 348, 558
3095776, 330, 558
3105656, 314, 558
3115536, 305, 558
3125416, 303, 557
3135296, 300, 557
3145176, 299, 557
3155056, 301, 557
3164936, 300, 557
3174816, 302, 557
3184696, 305, 557
3194576, 308, 557
3204456, 309, 557
3214344, 309, 557
3224216, 312, 557
3234096, 314, 557
3243976, 314, 557
3253856, 315, 557
3263736, 317, 557
3273616, 318, 556
3283496, 320, 556
3293376, 317, 556
3303256, 319, 556
3313136, 319, 556
3323016, 320, 556
3332896, 322, 556
3342776, 322, 556
3352656, 324, 556
3362536, 323, 556
3372416, 323, 556
3382296, 324, 556
3392176, 327, 556
3402056, 332, 556
3411936, 339, 556
3421816, 338, 556
3431696, 335, 556
3441576, 332, 556
3451456, 332, 556
3461336, 332, 556
3471216, 333, 556
3481096, 333, 555
3490976, 334, 556
3500856, 360, 556
3510736, 433, 555
3520616, 539, 555
3530496, 414, 555
3540376, 137, 555
3550256, 242, 555
3560136, 312, 555
3570016, 342, 555
3579900, 347, 555
3589776, 349, 555
3599656, 349, 555
3609536, 352, 555
3619416, 353, 555
3629296, 353, 555
3639176, 357, 555
3649056, 359, 555
3658936, 364, 555
3668816, 370, 555
3678696, 375, 555
3688576, 383, 555
3698456, 390, 555
3708336, 400, 555
3718216, 411, 555
3728096, 422, 555
3737976, 426, 555
3747860, 428, 555
3757736, 428, 555
3767616, 420, 555
3777496, 404, 555
3787376, 381, 555
3797256, 359, 555
3807136, 338, 555
3817016, 326, 555
3826896, 315, 555
3836776, 312, 555
3846656, 309, 555
3856536, 310, 555
3866416, 309, 555
3876296, 313, 555
3886176, 314, 555
3896056, 316, 555
3905936, 319, 555
3915816, 321, 555
3925696, 321, 555
3935576, 321, 555
3945456, 322, 555
3955336, 321, 555
3965216, 320, 555
3975096, 319, 555
3984976, 317, 555
3994856, 315, 555
4004736, 314, 555
4014616, 312, 555
4024496, 314, 555
4034376, 316, 555
4044256, 316, 555
4054136, 318, 555
4064016, 319, 555
4073896, 320, 555
4083776, 318, 555
4093656, 323, 555
4103536, 326, 555
4113432, 331, 555
4123296, 332, 555
4133176, 328, 555
4143056, 325, 555
4152936, 322, 555
4162816, 323, 555
4172696, 322, 555
4182576, 319, 555
4192456, 319, 555
4202336, 327, 555
4212216, 378, 555
4222096, 484, 555
4231976, 491, 555
4241856, 188, 555
4251736, 161, 555
4261616, 281, 555
4271496, 319, 555
4281376, 327, 555
4291256, 331, 555
4301136, 335, 555
4311016, 341, 555
4320896, 342, 555
4330776, 345, 555
4340656, 350, 555
4350536, 352, 555
4360416, 355, 555
4370296, 358, 555
4380176, 366, 555
4390056, 370, 555
4399936, 374, 555
4409816, 383, 555
4419696, 395, 556
4429576, 405, 555
4439456, 414, 556
4449336, 418, 556
